Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip,Taxpayer County,Location Number,Location Name,Location Address,Location City,Location State,Location Zip,Location County,Inside/Outside City Limits,TABC Permit Number,Responsibility Begin Date,Responsibility End Date,Obligation End Date,Liquor Receipts,Wine Receipts,Beer Receipts,Cover Charge Receipts,Total Receipts
32056591038,THE POINTE LP,4161 POINTE WEST DR,GALVESTON,TX,77554,84,1,THE POINTE,4161 POINTE WEST DR,GALVESTON,TX,77554,84,Y,MB904328,04/09/2015,,10/31/2017,$5318,$1045,$2164,$0,$8527
17606868051,"HORIZON HOTELS GP, INC.",222 PENNBRIGHT DR STE 108,HOUSTON,TX,77090,101,1,HILTON GARDEN INN,9301 SIX PINES RD,THE WOODLANDS,TX,77380,170,N,MB561902,10/20/2004,,10/31/2017,$3270,$1851,$4290,$260,$9671
32018877525,"MOLINA'S WASHINGTON, INC.",1225 NORTH LOOP W STE 640,HOUSTON,TX,77008,101,1,MOLINA'S CANTINA,4720 WASHINGTON AVE STE E,HOUSTON,TX,77007,101,Y,MB629655,06/02/2006,,10/31/2017,$0,$0,$0,$0,$0
12084729289,"RIO VENTURES, LTD.",13307 SAN PEDRO AVE STE A,SAN ANTONIO,TX,78216,15,1,CLUB RIO,13307 SAN PEDRO AVE STE A,SAN ANTONIO,TX,78216,15,Y,MB666857,07/30/2007,,10/31/2017,$0,$0,$0,$0,$0
17428208353,"RIVER RESTAURANTS, LTD.",800 NAVARRO ST STE 260,SAN ANTONIO,TX,78205,15,2,MICHELINO'S LONE STAR CAFE CAFE OLE AGAVE BAR,237 LOSOYA ST,SAN ANTONIO,TX,78205,15,Y,MB892276,12/05/2014,,10/31/2017,$189477,$17342,$72125,$0,$278944
32045512996,RUSTY SPUR SALOON & STEAKHOUSE PRIVATE CLUB,600 S MAIN ST,SEYMOUR,TX,76380,12,1,RUSTY SPUR SALOON & STEAKHOUSE PRIVATE CLUB,600 S MAIN ST,SEYMOUR,TX,76380,12,Y,N 798505,02/23/2012,,10/31/2017,$6528,$160,$6564,$0,$13252
12016031747,"121 POB, LP",121 ALAMO PLZ,SAN ANTONIO,TX,78205,15,1,PAT O'BRIEN'S - SAN ANTONIO,121 ALAMO PLZ,SAN ANTONIO,TX,78205,15,Y,MB520118,08/13/2002,,10/31/2017,$155248,$1429,$52661,$0,$209338
32029915256,ALYSIA M FLEMING,PO BOX 343,MARATHON,TX,79842,17,5,GUZZI UP,202 W HOLLAND AVE,ALPINE,TX,79830,22,Y,MB791020,08/01/2013,,10/31/2017,$0,$2680,$2341,$0,$5021
32001160020,VERN'S,PO BOX 1899,ONALASKA,TX,77360,187,1,VERN'S,14270 HWY 190 W,LIVINGSTON,TX,77360,187,Y,N 445352,02/01/1999,,10/31/2017,$10944,$71,$11865,$0,$22880
10206603317,JOSE A LIZAMA,13032 NACOGDOCHES RD STE 210,SAN ANTONIO,TX,78217,15,3,LOS GENERALES,16216 NACOGDOCHES RD,SAN ANTONIO,TX,78247,15,Y,MB837906,02/08/2007,,10/31/2017,$15149,$188,$4590,$0,$19927
32043981300,"BOUKAROU INTERNATIONAL, LLC",1113 GUNTER ST,AUSTIN,TX,78702,227,1,THE SAHARA LOUNGE,1413 WEBBERVILLE RD,AUSTIN,TX,78721,227,Y,MB780238,07/20/2011,,10/31/2017,$14980,$431,$9575,$0,$24986
32062991511,"SHIRE DISTILLING, LLC",3011 CLEAR WATER PARK DR,KATY,TX,77450,79,1,SHIRE,505 BAINS ST STE 303,BROOKSHIRE,TX,77423,237,Y,D 989330,07/25/2017,,10/31/2017,$0,$0,$0,$0,$0
32057991146,"RE KITCHENS, LLC",6001 SAN DARIO AVE,LAREDO,TX,78041,240,1,ANISE KITCHEN & MARKET,3402 E DEL MAR BLVD STE 220,LAREDO,TX,78041,240,Y,MB958768,09/03/2016,,10/31/2017,$2582,$2582,$2582,$0,$7746
32058793871,TOUCAN JIM PRIVATE CLUB,5814 HIGHWAY 27,CENTER POINT,TX,78010,133,1,TOUCAN JIM'S,5814 HIGHWAY 27,CENTER POINT,TX,78010,133,N,N 929925,12/16/2015,,10/31/2017,$6207,$481,$10134,$0,$16822
30010988043,"FORBES-OSAKA, INC.",230 STARBOARD AVE,ROCKPORT,TX,78382,4,2,MIDNIGHT RODEO,402 W GRAND PKWY S STE 138,KATY,TX,77494,101,Y,MB755577,08/23/2010,,10/31/2017,$17274,$420,$9758,$0,$27452
13920729897,"JANECKA INVESTMENTS, INC.",304 N LLANO ST,FREDERICKSBRG,TX,78624,86,1,BUC'S BAR AND GRILL,304 N LLANO ST,FREDERICKSBURG,TX,78624,86,Y,MB770346,03/17/2011,,10/31/2017,$36014,$138,$19415,$0,$55567
32062372282,"BRAZOS WATERFRONT, LLC",100 N JACK KULTGEN EXPRESSWAY,WACO,TX,76704,161,1,BUZZARD BILLY'S,100 N JACK KULTGEN EXPY,WACO,TX,76704,161,Y,MB976157,03/17/2017,,10/31/2017,$15844,$2087,$12740,$0,$30671
32060682906,"GLORIA'S THE RIM RESTAURANT SAN ANTONIO, LLC",16816 DALLAS PKWY,DALLAS,TX,75248,57,1,GLORIA'S CUISINE,17623 LA CANTERA PKWY STE 103,SAN ANTONIO,TX,78257,15,Y,MB960004,10/05/2016,,10/31/2017,$64810,$8965,$9735,$0,$83510
12736016614,"TOP SUSHI, LLC",8401 WESTHEIMER RD STE 160,HOUSTON,TX,77063,101,2,TOP SUSHI,7751 BARKER CYPRESS RD STE 900,SPRING,TX,77433,101,N,MB879057,07/25/2014,,10/31/2017,$11375,$5912,$7739,$0,$25026
32044614009,"HESTER'S CAFE, LLC",6721 SAHARA DR,CORPUS CHRISTI,TX,78412,178,1,HESTER'S CAFE,1902 N SHORELINE BLVD # 4B,CORPUS CHRISTI,TX,78401,178,Y,MB784180,09/01/2011,,10/31/2017,$2676,$4636,$636,$0,$7948
32039834638,AGAVE MEXICAN RESTAURANT LLC,428A HERMOSA PALOMA OVERLOOK,WIMBERLEY,TX,78676,105,1,AGAVE MEXICAN RESTAURANT,3201 FM 3237,WIMBERLEY,TX,78676,105,N,MB747194,04/28/2010,,10/31/2017,$0,$0,$0,$0,$0
12055387265,"L & B'S TAVERN, INC.",1402 N ALEXANDER DR,BAYTOWN,TX,77520,101,1,SOMEWHERE ELSE,1402 N ALEXANDER DR,BAYTOWN,TX,77520,101,Y,MB648902,01/11/2007,,10/31/2017,$4878,$246,$7404,$0,$12528
32060946608,CHURCHILLS 2 LIMITED LIABILITY COMPANY,16687 W AIRPORT BLVD,SUGAR LAND,TX,77498,79,1,CHURCHILL BAR & GRILL,16687 W AIRPORT BLVD,SUGAR LAND,TX,77498,79,N,MB990381,08/07/2017,,10/31/2017,$28024,$441,$23663,$0,$52128
32039031441,"GASKEY'S SPORTS GRILL #1, LLC",8455 BOAT CLUB RD STE 100,FORT WORTH,TX,76179,220,1,EAGLES NEST SPORTS RESTAURANT,8455 BOAT CLUB RD STE 100,FORT WORTH,TX,76179,220,Y,MB726262,07/09/2009,,10/31/2017,$58884,$4707,$79139,$0,$142730
32040587563,"SANDRA'S CANTINA & GRILL, LLC",13100 US HIGHWAY 281 N,SPRING BRANCH,TX,78070,46,1,"SANDRA'S CANTINA & GRILL, LLC",13100 US HIGHWAY 281 N,SPRING BRANCH,TX,78070,46,Y,MB855060,10/21/2013,,10/31/2017,$17048,$396,$4368,$0,$21812
32018735137,"J.E.H. GYPSY, INC.",2608 DEERFOOT TRL,AUSTIN,TX,78704,227,2,LUCY'S CHICKEN ON THE FLY,2043 S LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB883336,09/05/2014,,10/31/2017,$3152,$1152,$3429,$0,$7733
32054747590,"LDWB #2, LLC",713 N MAIN ST,FORT WORTH,TX,76164,220,1,LONESOME DOVE WESTERN BISTRO,419 COLORADO ST,AUSTIN,TX,78701,227,Y,MB895297,01/14/2015,,10/31/2017,$27955,$49302,$3149,$0,$80406
17426366393,"SOLAR FEAST, LLC",1204A W LYNN ST,AUSTIN,TX,78703,227,2,PERLA'S SEAFOOD & OYSTER BAR,1400 S CONGRESS AVE STE B100,AUSTIN,TX,78704,227,Y,MB234921,03/13/2007,,10/31/2017,$109270,$123127,$26309,$0,$258706
32000990336,BOSTOCKS BILLIARDS AND BAR ASSOCIATION,1348 W WASHINGTON ST,STEPHENVILLE,TX,76401,72,1,BOSTOCKS BILLIARDS AND BAR ASSOCIATION,1348 W WASHINGTON ST,STEPHENVILLE,TX,76401,72,Y,N 433514,09/11/1998,,10/31/2017,$15372,$56,$9954,$0,$25382
32058121453,HAZA MANAGEMENT INC,309A VETERANS BLVD,DEL RIO,TX,78840,233,1,WRIGHTS @ THE LAKE STEAKHOUSE,8116 W US HIGHWAY 90,DEL RIO,TX,78840,233,N,MB927319,11/18/2015,,10/31/2017,$2250,$652,$1641,$0,$4543
17602584405,"TIED FLY, INC.",2011 ELLA BLVD,HOUSTON,TX,77008,101,2,RAINBOW LODGE RESTAURANT,1706 W 21ST ST,HOUSTON,TX,77008,101,Y,MB204987,12/01/2006,,10/31/2017,$16032,$43769,$2618,$0,$62419
12024926045,"SHADOW LOUNGE, INC.",601 E VETERANS MEMORIAL BLVD,HARKER HTS,TX,76548,14,1,SHADOW LOUNGE INC,601 E VETERANS MEMORIAL BLVD,HARKER HEIGHTS,TX,76548,14,Y,MB579388,05/27/2005,,10/31/2017,$8258,$0,$4441,$0,$12699
32061074590,BETHANY TAVERN PRIVATE CLUB INC,604 W BETHANY DR STE 102,ALLEN,TX,75013,43,1,BETHANY TAVERN,604 W BETHANY DR STE 102,ALLEN,TX,75013,43,Y,N 961940,10/24/2016,,10/31/2017,$44724,$432,$30347,$0,$75503
32054731099,"MCKINNEY FOOD COMPANY, LLC",111 W VIRGINIA ST,MCKINNEY,TX,75069,43,2,RYE,111 W VIRGINIA ST,MCKINNEY,TX,75069,43,Y,RM925745,11/03/2015,,10/31/2017,$12529,$7320,$2032,$0,$21881
32052675546,TYLERS GOOD FELLOW CLUB INC.,3824 MONTECITO DR,DENTON,TX,76205,61,1,ROSE CITY DRAFT HOUSE & BAR,5393 S BROADWAY AVE,TYLER,TX,75703,212,Y,N 886485,10/08/2014,,10/31/2017,$25936,$620,$32242,$0,$58798
32057147913,"TOULOUSE LEGACY, LP",3100 MONTICELLO AVE STE 325,DALLAS,TX,75205,57,1,TOULOUSE,7301 WINDROSE AVE STE C150,PLANO,TX,75024,43,Y,RM992622,08/29/2017,,10/31/2017,$0,$0,$0,$0,$0
32057665583,"HL BEVERAGE COMPANY, LLC",1855 HUGHES LANDING BLVD,THE WOODLANDS,TX,77380,170,1,EMBASSY SUITES THE WOODLANDS,1855 HUGHES LANDING BLVD,THE WOODLANDS,TX,77380,170,N,MB926751,11/12/2015,,10/31/2017,$5069,$2054,$4654,$0,$11777
17525545384,C.R.C. RESTAURANT CORPORATION,4516 MAPLEWOOD AVE,WICHITA FALLS,TX,76308,243,1,HUNAN TOO CHINESE RESTAURNAT,4516 MAPLEWOOD AVE,WICHITA FALLS,TX,76308,243,Y,MB257184,08/24/1995,,10/31/2017,$50,$13,$343,$0,$406
32049133948,JACR LLC,2023 N JACKSON RD,MCALLEN,TX,78501,108,1,GAMEHAUS GASTROPUB,2109 W NOLANA AVE,MCALLEN,TX,78504,108,Y,MB852491,09/24/2013,,10/31/2017,$45956,$162,$45203,$0,$91321
32050314023,"HLJTM, LLC",10274 FM 775,LA VERNIA,TX,78121,94,1,THE DEN,484 BLUEBONNET RD,LA VERNIA,TX,78121,247,Y,MB926822,11/13/2015,,10/31/2017,$18176,$1483,$35205,$0,$54864
32053787613,MAIN STREET CONFERENCE LLC,2604 TEXAS AVE,LUBBOCK,TX,79411,152,1,CONFERENCE/BASH'S/BASH RIPROCKS,2419 MAIN ST,LUBBOCK,TX,79401,152,Y,MB974795,03/06/2017,,10/31/2017,$48385,$0,$16986,$5715,$71086
12039640573,"C&H FOODS, L.P.",6268 MCCART AVE STE B,FORT WORTH,TX,76133,220,4,COUSIN'S BBQ,2141 S INTERNATIONAL PKWY,GRAPEVINE,TX,75261,220,Y,MB842328,06/04/2013,,10/31/2017,$0,$426,$6094,$0,$6520
32054940666,CROSSROADS BAR & GRILL LLC,7915 STATE HIGHWAY 22,MERIDIAN,TX,76665,18,1,CROSSROAD BAR & GRILL,7915 STATE HIGHWAY 22,MERIDIAN,TX,76665,18,Y,MB877958,03/17/2015,,10/31/2017,$0,$0,$0,$0,$0
30116276806,PIZZA GETTI CLUB,PO BOX 297,LAVON,TX,75166,43,1,PIZZA GETTI CLUB,7008 HIGHWAY 78 S,NEVADA,TX,75173,43,N,N 105076,12/01/1993,,10/31/2017,$10896,$362,$12062,$0,$23320
17504698832,"ODESSA COUNTRY CLUB, INC.",1 FAIRWAY DR,ODESSA,TX,79765,165,2,ODESSA COUNTRY CLUB,1 MISSION BLVD,ODESSA,TX,79765,165,Y,MB510143,02/15/2002,,10/31/2017,$2851,$0,$2821,$0,$5672
17606890030,"WATERFRONT VENTURES, L.L.C.",PO BOX 1012,SEABROOK,TX,77586,101,1,OUTRIGGERS SEAFOOD & GRILL & OYSTER BAR,101 BATH,SEABROOK,TX,77586,101,Y,MB501001,09/27/2001,,10/31/2017,$27254,$2362,$31842,$0,$61458
17523948333,THE MAYAN BEACH CORPORATION,3205 HEMPHILL ST,FORT WORTH,TX,76110,220,1,LA PLAYA MAYA,3200 HEMPHILL ST,FORT WORTH,TX,76110,220,Y,MB254246,03/10/1995,,10/31/2017,$9648,$269,$5431,$0,$15348
17600360113,"KEN EMOTT ENTERPRISES, INC.",10634 COSSEY RD,HOUSTON,TX,77070,101,1,BIMBO'S BEER & BAR-B-Q,10634 COSSEY RD,HOUSTON,TX,77070,101,N,MB221227,12/01/1993,,10/31/2017,$30048,$154,$22160,$0,$52362
32045782086,"DAISY'S BARN & GRILL - DOWNTOWN PLANO, LLC",1010 E 15TH ST,PLANO,TX,75074,43,1,ANGELA'S AT THE CROSSWALK,1010 E 15TH ST,PLANO,TX,75074,43,Y,RM999072,12/08/2015,,10/31/2017,$2466,$2455,$1251,$0,$6172
12048818178,GOLDEN OAKS CORP.,5855 SOVEREIGN DR STE A,HOUSTON,TX,77036,101,1,NORTH CHINA RESTAURANT,14525 KATY FWY,HOUSTON,TX,77079,101,Y,MB705756,10/13/2008,,10/31/2017,$963,$3839,$1754,$0,$6556
32040243514,MULLIGAN FOODS LLC,PO BOX 243,ALLEN,TX,75013,43,1,FUZZY'S TACO SHOP,2205M N CENTRAL EXPY STE 130,PLANO,TX,75075,43,Y,RM747503,05/04/2010,,10/31/2017,$5491,$55,$3951,$0,$9497
17524546961,127 CLUB,9017 US HIGHWAY 67,SALTILLO,TX,75478,112,1,127 CLUB,127 INDUSTRIAL DR W,SULPHUR SPRINGS,TX,75482,112,Y,N 120238,12/01/1993,,10/31/2017,$4968,$63,$5454,$0,$10485
17425197831,"I.H. 10 BOWL, INC.",PO BOX 691028,SAN ANTONIO,TX,78269,15,1,I H 10 BOWL INC,12332 W IH 10,SAN ANTONIO,TX,78230,15,Y,MB205879,12/01/1993,,10/31/2017,$14427,$591,$24877,$0,$39895
32054994812,"LUMBERJACK HALL, LLC",4603 NORTH ST,NACOGDOCHES,TX,75965,174,1,AUSTIN HALL,4603 NORTH ST,NACOGDOCHES,TX,75965,174,Y,MB918060,08/19/2015,,10/31/2017,$0,$0,$0,$0,$0
32050813156,"GAELIC PARTNERS, LLC",100 N TENNESSEE ST,MCKINNEY,TX,75069,43,2,DEMPSEY'S PLACE,310 E LOUISIANA ST,MCKINNEY,TX,75069,43,Y,RM951976,07/21/2016,,10/31/2017,$12019,$1032,$17313,$0,$30364
32055139912,CLARDY VENTURES IV L.L.C.,211 PARADISE CV,SHADY SHORES,TX,76208,61,1,FUZZY'S TACO SHOP,7408 SW 34TH AVE,AMARILLO,TX,79121,191,Y,MB909118,05/28/2015,,10/31/2017,$30373,$271,$32927,$0,$63571
12015454262,"LONDON SUBS AND PUB, INC.",8425 BANDERA RD STE 140,SAN ANTONIO,TX,78250,15,1,LONDON SUB & PUB,8425 BANDERA RD STE 140,SAN ANTONIO,TX,78250,15,Y,MB506615,12/09/2004,,10/31/2017,$19299,$248,$14427,$0,$33974
17560512430,AMERICAN LEGION POST 120,PO BOX 936,WICHITA FALLS,TX,76307,243,1,AMERICAN LEGION POST 120,4601 LAKESHORE DR,WICHITA FALLS,TX,76310,243,Y,NE686518,03/11/2008,,10/31/2017,$695,$6,$1304,$0,$2005
32045482018,LOS HERMANOS #5 PRIVATE CLUB INC.,426 FM 548 STE 116,FORNEY,TX,75126,129,1,LOS HERMANOS #5 PRIVATE CLUB INC.,426 FM 548 STE 116,FORNEY,TX,75126,129,Y,RM997415,12/15/2011,,10/31/2017,$7098,$156,$4066,$0,$11320
32037420323,THE ECLECTIC TRADING COMPANY,780 CLEPPER STE 100,MONTGOMERY,TX,77356,170,1,RANSOM'S,300 C B STEWART DR,MONTGOMERY,TX,77356,170,Y,MB798289,02/22/2012,,10/31/2017,$10000,$5236,$10275,$0,$25511
18707735413,"CINCO COMPADRES HOSPITALITY, INC.",PO BOX 1768,STEPHENVILLE,TX,76401,72,1,MI FAMILIA RESTAURANT AND CANTINA,2029 W WASHINGTON ST,STEPHENVILLE,TX,76401,72,Y,N 638712,09/07/2006,,10/31/2017,$14283,$105,$7231,$0,$21619
17507074726,PLAINVIEW ELKS LODGE,PO BOX 668,PLAINVIEW,TX,79073,95,2,B P O E PLAINVIEW #1175,908 N INTERSTATE 27,PLAINVIEW,TX,79072,95,Y,NE066309,12/01/1993,,10/31/2017,$4106,$73,$3510,$0,$7689
12736016614,"TOP SUSHI, LLC",8401 WESTHEIMER RD STE 160,HOUSTON,TX,77063,101,1,TOP SUSHI,8401 WESTHEIMER RD STE 160,HOUSTON,TX,77063,101,Y,MB760594,10/27/2010,,10/31/2017,$6877,$5181,$2812,$0,$14870
32056498663,LUCY'S LT LLC,2608 DEERFOOT TRL,AUSTIN,TX,78704,227,1,LUCY'S FRIED CHICKEN,2900 RANCH ROAD 620 N,AUSTIN,TX,78734,227,N,MB922235,10/01/2015,,10/31/2017,$26480,$8147,$19302,$0,$53929
17527163293,TERIYAKI HOUSE LLC,5121 PERSHING AVE,FORT WORTH,TX,76107,220,1,TOKYO CAFE,5121 PERSHING AVE,FORT WORTH,TX,76107,220,Y,MB942869,04/29/2016,,10/31/2017,$5619,$10391,$3379,$0,$19389
32059703887,LA CASONA WESTLAKE INC.,188 FREEMAN BLVD,WEST COLUMBIA,TX,77486,20,1,LA CASONA,188 FREEMAN BLVD,WEST COLUMBIA,TX,77486,20,N,RM956788,09/06/2016,,10/31/2017,$19953,$972,$7468,$0,$28393
32041237366,"ONE REPUBLIC ENTERPRISES, L.L.C.",3801 106TH ST,LUBBOCK,TX,79423,152,2,CONFERENCE/CNBCN,2401 MAIN ST,LUBBOCK,TX,79401,152,Y,MB754465,02/06/2012,,10/31/2017,$0,$0,$0,$0,$0
32041068027,"GLENDA FUENTES, INC.",8600 GAYLORD PKWY STE 5,FRISCO,TX,75034,43,1,GLORIA'S RESTAURANT,3223 LEMMON AVE STE 100,DALLAS,TX,75204,57,Y,MB752909,07/20/2010,,10/31/2017,$68886,$10317,$5507,$0,$84710
32048201878,"CVIII, LLC",917 SHADY CREEK DR,KENNEDALE,TX,76060,220,1,FUZZY'S TACO SHOP,3100 GRAPEVINE MILLS PKWY STE 101,GRAPEVINE,TX,76051,220,Y,MB818616,09/04/2012,,10/31/2017,$8994,$78,$7318,$0,$16390
12038422106,"MAIN 101 GRILL AND BAR, INC.",101 E MAIN ST,LA PORTE,TX,77571,101,1,"MAIN 101 GRILL AND BAR, INC.",101 E MAIN ST,LA PORTE,TX,77571,101,Y,MB625114,04/14/2006,,10/31/2017,$5988,$4529,$2241,$0,$12758
32051923582,YAO-YUAN LLC,6960 FM 1488 RD STE 100,MAGNOLIA,TX,77354,170,2,AKA JAPANESE CUISINE,1460 ELDRIDGE PKWY STE 130,HOUSTON,TX,77077,101,Y,MB953015,08/01/2016,,10/31/2017,$1376,$2771,$1352,$0,$5499
17426716506,"7335 S. ZARZAMORA, INC.",8207 CALLAGHAN RD STE 110,SAN ANTONIO,TX,78230,15,2,MAMA MARGIES # 1,7335 S ZARZAMORA ST,SAN ANTONIO,TX,78224,15,Y,MB578375,05/03/2005,,10/31/2017,$30512,$0,$6663,$0,$37175
12015130649,RUDEL FAMILY LIMITED PARTNERSHIP,12015 BAMMEL ST,SAN ANTONIO,TX,78231,15,1,JACALA MEXICAN RESTAURANT,606 WEST AVE,SAN ANTONIO,TX,78201,15,Y,MB576157,05/11/2005,,10/31/2017,$16129,$564,$6219,$0,$22912
32057234141,SHAWN'S CLUB III NP,PO BOX 643,RYE,TX,77369,170,1,SHAWN'S CLUB III,33760 HIGHWAY 146 N,CLEVELAND,TX,77327,146,N,N 920470,09/15/2015,,10/31/2017,$1344,$24,$6606,$0,$7974
11137660806,"LAS MANANITAS MEXICAN RESTAURANT, INC",803 S MASON RD STE 400,KATY,TX,77450,101,1,LAS MANANITAS RESTAURANT INC,803 S MASON RD STE 400,KATY,TX,77450,101,Y,MB572005,02/13/2006,,10/31/2017,$16719,$436,$4805,$0,$21960
32053646264,"CANE ROSSO FAIRVIEW, LLC",1733 E LEVEE ST,DALLAS,TX,75207,57,1,II CANE ROSSO,148 FOUNTAIN CT,FAIRVIEW,TX,75069,43,Y,RM949748,07/05/2016,,10/31/2017,$2870,$5274,$5479,$0,$13623
32062489755,GULF COAST BAR AND GRILL CO.,3003 HIGHWAY 146,BACLIFF,TX,77518,84,1,GULF COAST BAR AND GRILL,3003 HIGHWAY 146 STE 104,BACLIFF,TX,77518,84,N,MB985252,06/13/2017,,10/31/2017,$0,$0,$0,$0,$0
17522580566,CISCO GRILL INCORPORATED,6630 SNIDER PLZ %MARC HALL,DALLAS,TX,75205,57,1,CISCO GRILL,6630 SNIDER PLZ,UNIVERSITY PARK,TX,75205,57,Y,RM791001,11/30/2011,,10/31/2017,$1626,$4860,$502,$0,$6988
17604378319,MCELROY'S PUB INCORPORATED,3607 S SANDMAN ST,HOUSTON,TX,77098,101,1,MCELROY'S PUB INCORPORATED,3607 S SANDMAN ST,HOUSTON,TX,77098,101,Y,MB248117,08/05/1994,,10/31/2017,$20263,$684,$15561,$0,$36508
12019965669,"COBALT CLUB HOLDINGS, LLC",8007 WEBBLES DR,SAN ANTONIO,TX,78218,15,1,COBALT CLUB,2022 MCCULLOUGH AVE,SAN ANTONIO,TX,78212,15,Y,MB455254,02/28/2005,,10/31/2017,$21527,$294,$7982,$0,$29803
18000137549,BERRYHILL HOT TAMALES CORPORATION,5603 WILLERS WAY,HOUSTON,TX,77056,101,9,BERRYHILL BAJA GRILL,303 MEMORIAL CITY WAY STE 731,HOUSTON,TX,77024,101,Y,MB663581,01/01/2008,,10/31/2017,$11738,$358,$4052,$0,$16148
32053717339,"DRUNKEN DONKEY COLONY, LLC",PO BOX 294016,LEWISVILLE,TX,75029,57,1,DALLAS CRAFT CO,4897 STATE HIGHWAY 121,THE COLONY,TX,75056,61,Y,MB875043,06/13/2014,,10/31/2017,$58625,$1404,$73447,$0,$133476
32061258680,"HALF PINT III, LLC",1105 HERITAGE RD,BURKBURNETT,TX,76354,243,1,HALF PINT TAPROOM & RESTORATION HALL,817 OHIO AVE,WICHITA FALLS,TX,76301,243,Y,MB984885,06/09/2017,,10/31/2017,$0,$0,$0,$0,$0
32047886158,"MAMA MARGIE'S 3009, LTD.",8207 CALLAGHAN RD STE 110,SAN ANTONIO,TX,78230,15,1,MAMA MARGIE'S #4,17196 INTERSTATE 35 N,SCHERTZ,TX,78154,94,Y,MB821888,10/12/2012,,10/31/2017,$10375,$0,$2489,$0,$12864
17606175408,"TUBBER, INC.",16611 SEA LARK RD,HOUSTON,TX,77062,101,1,CELLAR BAR,16611 SEALARK,HOUSTON,TX,77062,101,Y,MB460778,12/02/1999,,10/31/2017,$14278,$180,$6514,$0,$20972
32033140859,"THE GREENWOOD HOSPITALITY, INC.",1680 OVERLOOK RDG,BLUFF DALE,TX,76433,72,1,THE GREENWOOD,208 GREENWOOD ST,BLUFF DALE,TX,76433,72,N,NB672379,11/18/2015,,10/31/2017,$0,$1531,$11996,$0,$13527
17604800940,WULFF ENTERPRISES INC.,733 HAMBLEN RD,KINGWOOD,TX,77339,101,3,ZZ GATOR'S COVE,733 HAMBLEN RD,HUMBLE,TX,77339,101,Y,MB636704,08/17/2006,,10/31/2017,$0,$0,$0,$0,$0
32052438564,CASUALKITCHEN INC,9661 AUDELIA RD STE 150,DALLAS,TX,75238,57,1,CASUALKITCHEN INC,9661 AUDELIA RD STE 105,DALLAS,TX,75238,57,Y,MB927078,11/16/2015,,10/31/2017,$0,$0,$0,$0,$0
32050717605,"EAST HAMPTON LEGACY, LLC",5944 LUTHER LN STE 950,DALLAS,TX,75225,57,1,EAST HAMPTON SANDWICH COMPANY,7300 LONE STAR DR STE C128,PLANO,TX,75024,43,Y,RM845473,07/09/2013,,10/31/2017,$0,$969,$362,$0,$1331
17606865958,MARIA R CISNEROS & MONICA MALDONADO,6423 VAL ST,GROVES,TX,77619,123,1,TEQUILAS RESTAURANT,4231 GULFWAY DR,PORT ARTHUR,TX,77642,123,Y,RM636082,08/10/2006,,10/31/2017,$3978,$0,$3243,$0,$7221
32048931326,"RICH YORK, A TEXAS LIMITED LIABILITY COMPANY",2802 NATURAL LN,KILLEEN,TX,76549,14,1,ALL BOTTOMS UP,1505 E VETERANS MEMORIAL BLVD,HARKER HEIGHTS,TX,76548,14,Y,MB824377,11/12/2012,,10/31/2017,$6753,$18,$4437,$0,$11208
32044341215,"ESPETO CORRIDO SUGAR LAND, LLC",12000 SOUTHWEST FWY,MEADOWS PLACE,TX,77477,79,1,TRADICAO BRAZILIAN STEAKHOUSE,12000 SOUTHWEST FWY,STAFFORD,TX,77477,79,Y,MB783230,08/24/2011,,10/31/2017,$6421,$8596,$1226,$0,$16243
32046022839,"DYJ O'HANA, L.L.C.",5217 82ND ST UNIT 101,LUBBOCK,TX,79424,152,1,O'HANA JAPANESE STEAK HOUSE & SUSHI BAR,5217 82ND ST UNIT 101,LUBBOCK,TX,79424,152,Y,MB831855,02/14/2013,,10/31/2017,$0,$656,$1569,$0,$2225
17608395897,TRIOS GRILL LLC,316 COOPER ST,CEDAR HILL,TX,75104,57,1,TRIOS GRILL,316 COOPER ST,CEDAR HILL,TX,75104,57,Y,MB651500,02/14/2007,,10/31/2017,$2040,$198,$1785,$0,$4023
32043736290,"CARTMILL VENTURES II, L.L.C.",2738 SE LOOP 820,FORT WORTH,TX,76140,220,1,FUZZY'S TACO SHOP,2030 GLADE RD STE 296,GRAPEVINE,TX,76051,220,Y,MB783259,08/25/2011,,10/31/2017,$7538,$147,$6613,$0,$14298
32061597749,"TIMES INFINITY, LLC",37 SCOTSMOOR CT,SUGAR LAND,TX,77479,79,1,STRAYLIGHT,3229 NAVIGATION BLVD STE A,HOUSTON,TX,77003,101,Y,MB989040,07/21/2017,,10/31/2017,$0,$0,$0,$0,$0
32060140756,"CALHOUN HOSPITALITY, LLC",2323 N HENDERSON AVE STE 109,DALLAS,TX,75206,57,1,SACHET,4270 OAK LAWN AVE,HIGHLAND PARK,TX,75219,57,Y,RM968591,01/10/2017,,10/31/2017,$31093,$79818,$1911,$0,$112822
32044378431,"AUSTIN CAKE BALL AT THE DOMAIN, LLC",5310 BURNET RD STE 107,AUSTIN,TX,78756,227,1,COPPER RESTAURANT AND DESSERT LOUNGE,3401 ESPERANZA XING STE 104,AUSTIN,TX,78758,227,Y,MB788863,10/28/2011,,10/31/2017,$9949,$8858,$1548,$0,$20355
